InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MSB,Fish specimens,MSB:Fish:79731,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.7642,-108.5903,,North American Datum 1927,United States,New Mexico,San Juan County,,,San Juan River Hogback Canal section 2.5,,.25 meters,2004,12,14,"Collector(s): W. H. Brandenburg, Michael A. Farrington, Lee E. Renfro",not recorded,,PreservedSpecimen,"ASIR Hogback Diversion Canal Fish Entrainment; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington, Lee E. Renfro; UTMs and locality descriptors verified- S.P. Platania 14 JUN 2012",2019-05-27 05:45:35.0
MSB,Fish specimens,MSB:Fish:63313,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.240708,-109.620289,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 1.5 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.12 meters,2007,04,20,"Collector(s): Conner C. McBride, Nathan B. Zerbe",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Razorback Sucker Survey; verbatim collectors: Conner C. McBride, Nathan B. Zerbe",2019-05-27 05:33:22.0
MSB,Fish specimens,MSB:Fish:61715,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.941664,-108.9806253,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 3.4 miles upstream of the Mancos River confluence.",,.07 meters,2006,07,18,"Collector(s): W. H. Brandenburg, Austin L. Fitzgerald, Patrick K. Cronan",not recorded,,PreservedSpecimen,"ASIR San Juan River 2006 Larval Colorado Pikeminnow Survey; verbatim collectors: W. Howard Brandenburg, Austin L. Fitzgerald, Patrick K. Cronan",2019-05-27 05:37:38.0
MSB,Fish specimens,MSB:Fish:6609,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,37.2847068,-110.2872634,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 8.6 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,,1988,08,21,Collector(s): B. Roberts,not recorded,,PreservedSpecimen,Storage: 5% FORMALIN; YOUNG OF YEAR,2019-05-27 02:46:07.0
MSB,Fish specimens,MSB:Fish:98067,11,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.151858,-109.898067,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 3.2 miles downstream of Mexican Hat raft pull out area.",,.3 meters,2014,07,14,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 07:38:01.0
MSB,Fish specimens,MSB:Fish:42071,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,37.03333333,-109.0506667,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 2.3 miles downstream of Four Corners bridge or where US HWY 160 crosses the river in Colorado, at Cowboy Wash.",,,1998,05,12,"Collector(s): W. H. Brandenburg, Alexandra M. Snyder",not recorded,,PreservedSpecimen,"MSB and UDWR San Juan River 1998 Larval Fishes Survey; verbatim collectors: W. Howard Brandenburg, Alexandra M. Snyder",2019-05-27 05:08:55.0
MSB,Fish specimens,MSB:Fish:98104,26,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.241195,-110.075351,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 21.9 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,1.12 meters,2014,07,16,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 05:49:22.0
MSB,Fish specimens,MSB:Fish:66788,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,39.375677,-110.025244,,World Geodetic System 1984,United States,Utah,Emery County,,,"Utah: Emery-Grand Cos., Colorado Drainage.   Green R. above Florence Cr.. Collector(s): P.B. Holden",,,1968,08,13,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 04:46:23.0
MSB,Fish specimens,MSB:Fish:66862,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. at Echo Park. Collector(s): P.B. Holden",,,1969,07,03,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:35:52.0
MSB,Fish specimens,MSB:Fish:66789,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. at Echo Park. Collector(s): P.B. Holden",,,1969,06,25,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 04:46:23.0
MSB,Fish specimens,MSB:Fish:66799,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. at Echo Park. Collector(s): P.B. Holden",,,1969,07,28,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 05:08:17.0
MSB,Fish specimens,MSB:Fish:66850,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. at Echo Park. Collector(s): P.B. Holden",,,1968,07,12,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 05:10:54.0
MSB,Fish specimens,MSB:Fish:15234,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.28807,-110.4170823,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 1.1 miles downstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.12192 meters,1993,09,01,Collector(s): Kirk Lashmett,not recorded,,PreservedSpecimen,USBR (Colorado) San Juan River 1991-1993 Survey,2019-05-27 04:12:23.0
MSB,Fish specimens,MSB:Fish:45862,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2688605,-109.5715004,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 2.4 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,,2000,06,13,Collector(s): Steven M. Meismer,not recorded,,PreservedSpecimen,MSB and UDWR San Juan River Larval Fishes 2000 Survey,2019-05-27 05:25:51.0
MSB,Fish specimens,MSB:Fish:79708,3,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.844928,-108.719639,,North American Datum 1927,United States,New Mexico,San Juan County,,,San Juan River Hogback Canal section 6,,,2004,10,28,"Collector(s): W. H. Brandenburg, Lee E. Renfro",not recorded,,PreservedSpecimen,"ASIR Hogback Diversion Canal Fish Entrainment; verbatim collectors: W. Howard Brandenburg, Lee E. Renfro; UTMs and locality descriptors verified- S.P. Platania 14 JUN 2012",2019-05-27 05:38:06.0
MSB,Fish specimens,MSB:Fish:63265,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.9524245,-108.9975788,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 2.2 miles upstream of the Mancos River confluence.",,.18 meters,2007,04,17,"Collector(s): Conner C. McBride, Nathan B. Zerbe",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Razorback Sucker Survey; verbatim collectors: Conner C. McBride, Nathan B. Zerbe",2019-05-27 07:09:44.0
MSB,Fish specimens,MSB:Fish:66845,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.430666,-109.249671,1660,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado Drainage. Green R. from Split Mountain to Green R. camp. Collector(s): C.D. Vanicek",,,1966,06,19,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 05:05:31.0
MSB,Fish specimens,MSB:Fish:68188,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.430666,-109.249671,1660,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado Drainage. Green R. from Split Mountain to Green R. camp. Collector(s): C.D. Vanicek",,,1966,06,19,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 05:05:31.0
MSB,Fish specimens,MSB:Fish:15119,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2927646,-110.3993368,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, at Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.9144 meters,1993,08,30,Collector(s): Kirk Lashmett,not recorded,,PreservedSpecimen,USBR (Colorado) San Juan River 1991-1993 Survey,2019-05-27 02:48:59.0
MSB,Fish specimens,MSB:Fish:6265,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.990682,-108.9819,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.5 miles downstream of the Sand Island Campground docking area, off UT State HWY 163, at mouth of a side channel running under US HWY 191 bridge, west side of bridge on south bank.",,,1987,10,11,"Collector(s): Steven P. Platania, Kevin R. Bestgen, James E. Brooks, David L. Propst",not recorded,,PreservedSpecimen,"New Mexico Dept. of Game and Fish (NMDGF) State Reference Collections; verbatim collectors: Steven P. Platania, Kevin R. Bestgen, James E. Brooks, David L. Propst, ; River miles changed/reversed in 1989-1991 by USBR.",2019-05-27 02:49:36.0
MSB,Fish specimens,MSB:Fish:81366,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.06910236,-109.0893592,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.8 miles downstream of Four Corners bridge or where US HWY 160 crosses the river in Colorado.",,.01 meters-.1 meters,2010,04,21,"Collector(s): W. H. Brandenburg, Kevin M. Schaus",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: W. Howard Brandenburg, Kevin M. Schaus",2019-05-27 08:20:22.0
MSB,Fish specimens,MSB:Fish:49915,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.749953,-108.41322,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 12.3 miles downstream of Farmington, near Fruitland at the Public Service Company of New Mexico fish ladder or Nenaanezad Fish Passage.",,,2002,12,01,Collector(s): A. Lapahie,not recorded,,PreservedSpecimen,"Storage: 70% EtOH; In the vicinity of nursery ponds use for re-introductions of native fishes by Bureau of Indian Affairs biologists.; Specimen received in poor condition.  Fixed and preserved in isopropanol, concentration unknown.  20 Jan 2003",2019-05-27 03:27:03.0
MSB,Fish specimens,MSB:Fish:65364,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.085492,-109.676642,,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado Drainage. Green R. at Ouray, River Mile 126.3. Collector(s): Vernal Field Team",,,1980,09,02,Collector(s): USGS Biological Survey Fort Collins,not recorded,,PreservedSpecimen,"Kind_Type: TANK; Calcfld: USGS 7; Storage: 50% ISOP, USGS 7; ; in USGS Tank 7; FWS tag 165; from Rex Flagg, Fish disease Control Center, Ft. Morgan, CO 80701; female, with transmitter, 18 April 1980, 1st capture.",2019-05-27 05:19:16.0
MSB,Fish specimens,MSB:Fish:81328,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,36.85919136,-108.770954,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 8.3 miles downstream from Shiprock bridge or where US HWY 64 crosses the river.",,.01 meters-.2 meters,2010,04,19,"Collector(s): W. H. Brandenburg, Kevin M. Schaus",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: W. Howard Brandenburg, Kevin M. Schaus; released fish",2019-05-27 06:01:13.0
MSB,Fish specimens,MSB:Fish:29913,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2703475,-110.0989079,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 19.3 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,3.7 meters,1995,08,15,Collector(s): Thomas E. Chart,not recorded,,PreservedSpecimen,MSB and UDWR San Juan River 1995 Larval Fishes Survey,2019-05-27 05:10:05.0
MSB,Fish specimens,MSB:Fish:95378,1,Ptychocheilus lucius,Cyprinidae,otolith; whole organism (95% ethanol),,37.14450864,-109.1160491,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.0 miles upstream from Aneth.",,.27 meters,2013,07,17,"Collector(s): W. H. Brandenburg, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-X29; Storage: 95% EtOH, 76-X29; 1341; Photograph number: 1341; Used in ACC2011-XII:10 ASIR SJR Larval Fish Aging and Natal Origin",2019-05-27 07:23:32.0
MSB,Fish specimens,MSB:Fish:65189,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,39.697446,-109.993057,,World Geodetic System 1984,United States,Utah,Carbon County,,,"Utah: Carbon Co., Colorado Drainage. Green R. below Jack Cr. Rapid, River Mile 69.5. Collector(s): Suttkus, Clemmer",,,1980,09,25,"Collector(s): Royal D. Suttkus, G. H. Clemmer, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Royal D. Suttkus, Glenn H. Clemmer, USGS Biological Survey Fort Collins",2019-05-27 04:59:35.0
MSB,Fish specimens,MSB:Fish:9084,3,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,37.2565832,-109.2918849,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 18.1 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,,1987,09,09,Collector(s): C. W. Meyer,not recorded,,PreservedSpecimen,Storage: 5% FORMALIN; YOUNG OF YEAR,2019-05-27 03:41:42.0
MSB,Fish specimens,MSB:Fish:97997,2,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.240885,-109.625623,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 1.9 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.22 meters,2014,07,13,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek; Water quality malfunction",2019-05-27 05:36:53.0
MSB,Fish specimens,MSB:Fish:29914,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2878281,-110.1125946,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 18.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,2.4 meters,1995,08,15,Collector(s): Thomas E. Chart,not recorded,,PreservedSpecimen,MSB and UDWR San Juan River 1995 Larval Fishes Survey,2019-05-27 05:10:04.0
MSB,Fish specimens,MSB:Fish:29911,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2550973,-110.0798321,,North American Datum 1983,United States,Utah,San Juan County,,,"San Juan River, 20.9 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,1.7 meters,1995,08,14,Collector(s): Thomas E. Chart,not recorded,,PreservedSpecimen,MSB and UDWR San Juan River 1995 Larval Fishes Survey,2019-05-27 05:11:22.0
MSB,Fish specimens,MSB:Fish:63317,4,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2366287,-109.6633964,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 3.8 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.23 meters,2007,04,20,"Collector(s): Conner C. McBride, Nathan B. Zerbe",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Razorback Sucker Survey; verbatim collectors: Conner C. McBride, Nathan B. Zerbe",2019-05-27 05:38:30.0
MSB,Fish specimens,MSB:Fish:81382,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.1684064,-109.1639173,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 3.8 miles upstream of Aneth.",,.01 meters-.16 meters,2010,04,21,"Collector(s): W. H. Brandenburg, Kevin M. Schaus",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: W. Howard Brandenburg, Kevin M. Schaus",2019-05-27 07:24:23.0
