InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MSB,Fish specimens,MSB:Fish:66814,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): C.D. Vanicek",,,1964,09,13,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 02:38:37.0
MSB,Fish specimens,MSB:Fish:66817,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): C.D. Vanicek",,,1964,10,31,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 02:38:41.0
MSB,Fish specimens,MSB:Fish:69671,2,Catostomus latipinnis x Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Yampa R. Collector(s): CD Vanicek",,,1964,08,23,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 03:41:35.0
MSB,Fish specimens,MSB:Fish:69672,2,Catostomus latipinnis x Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Yampa R. Collector(s): CD Vanicek",,,1964,10,31,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 03:41:35.0
MSB,Fish specimens,MSB:Fish:66830,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): Vanicek",,,1966,06,15,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 04:51:28.0
MSB,Fish specimens,MSB:Fish:66831,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,26,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 04:51:32.0
MSB,Fish specimens,MSB:Fish:66832,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,27,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 04:51:32.0
MSB,Fish specimens,MSB:Fish:66824,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): C.D. Vanicek",,,1965,08,03,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 05:08:16.0
MSB,Fish specimens,MSB:Fish:74044,4,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.2904533,-110.3909686,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.4 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.08 meters-.39 meters,2009,05,21,"Collector(s): Michael A. Farrington, Lee E. Renfro",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-F8; Storage: 95% EtOH, 81-F8; 3688, 3689; Water quality meter is non functional; Photograph number: 3688, 3689; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 07:17:28.0
MSB,Fish specimens,MSB:Fish:49082,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2966525,-110.2478908,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 9.0 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,,2001,06,14,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-F5; Storage: 70% EtOH, 81-F5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:17:25.0
MSB,Fish specimens,MSB:Fish:85916,347,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.284941,-110.284608,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.01 meters-.26 meters,2011,05,19,"Collector(s): Michael A. Farrington, Jennifer Hester",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-O8; Storage: 95% EtOH, 81-O8; 1178; Photograph number: 1178; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 07:33:24.0
MSB,Fish specimens,MSB:Fish:49096,4,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.284941,-110.284608,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,,2001,06,14,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-F5; Storage: 70% EtOH, 81-F5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:17:25.0
MSB,Fish specimens,MSB:Fish:97604,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.260049,-109.318488,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.6 miles downstream of Aneth.",,.27 meters,2014,06,25,"Collector(s): W. H. Brandenburg, Rachel E. Grey",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Rachel E. Grey",2019-05-27 06:01:24.0
MSB,Fish specimens,MSB:Fish:53600,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1979454,-109.7199978,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.1 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.03 meters-.25 meters,2002,04,29,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"MSB San Juan River 2002 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington",2019-05-27 02:52:54.0
MSB,Fish specimens,MSB:Fish:97943,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.197018,-109.7341,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 12.4 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.25 meters,2014,06,23,"Collector(s): Michael A. Farrington, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-B11; Storage: 95% EtOH, 81-B11; 142L, 143L, 144L, 145L, 146L, 147L; Photograph number: 142L, 143L, 144L, 145L, 146L, 147L",2019-05-27 05:49:21.0
MSB,Fish specimens,MSB:Fish:97983,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.298114,-110.327425,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.2 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.5 meters,2014,06,26,"Collector(s): Michael A. Farrington, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Austin L. Fitzgerald",2019-05-27 07:38:02.0
MSB,Fish specimens,MSB:Fish:85899,10,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.21392,-109.98655,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 18.0 miles downstream of Mexican Hat raft pull out area.",,.02 meters-.2 meters,2011,05,18,"Collector(s): Michael A. Farrington, Jennifer Hester",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-O8; Storage: 95% EtOH, 81-O8; 1172; Photograph number: 1172; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 07:29:01.0
MSB,Fish specimens,MSB:Fish:63434,2,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1444566,-109.8593336,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.6 miles downstream of Mexican Hat raft pull out area.",,.2 meters,2007,05,19,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington",2019-05-27 07:15:41.0
MSB,Fish specimens,MSB:Fish:95136,9,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.27453044,-109.4000136,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 11.9 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.37 meters,2013,05,23,"Collector(s): W. H. Brandenburg, Steven P. Platania",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: W. Howard Brandenburg, Steven P. Platania",2019-05-27 07:20:52.0
MSB,Fish specimens,MSB:Fish:52479,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2648079,-109.5981794,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.7 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.25 meters,2004,05,15,"Collector(s): Michael A. Farrington, Aaron W. Lamb",not recorded,,PreservedSpecimen,"MSB San Juan River 2004 Larval Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Aaron W. Lamb",2019-05-27 03:14:30.0
MSB,Fish specimens,MSB:Fish:70385,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.0013431,-109.0058589,,North American Datum 1927,United States,Colorado,Montezuma County,,,"San Juan River, 2.1 miles downstream of the Mancos River confluence.",,.04 meters-.82 meters,2008,06,17,"Collector(s): W. H. Brandenburg, Adam Barkalow",not recorded,,PreservedSpecimen,"ASIR San Juan River 2008 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Adam L. Barkalow",2019-05-27 05:45:55.0
MSB,Fish specimens,MSB:Fish:53819,2,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2775477,-109.4128919,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 11.4 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.01 meters-.34 meters,2002,05,18,"Collector(s): W. H. Brandenburg, John P. Larson",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-U5; Storage: 70% EtOH, 81-U5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:30:25.0
MSB,Fish specimens,MSB:Fish:68192,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.475991,-108.890197,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado R. Drainage. Yampa R., river mile 12, Mantle Ranch. Collector(s):",,,1970,08,06,"Collector(s): unknown, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: unknown, USGS Biological Survey Fort Collins",2019-05-27 02:14:00.0
MSB,Fish specimens,MSB:Fish:66833,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.475991,-108.890197,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R. at Mantle Ranch. Collector(s): P.B. Holden",,,1970,07,25,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 04:54:15.0
MSB,Fish specimens,MSB:Fish:97569,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.017878,-109.041435,,North American Datum 1927,United States,Colorado,Montezuma County,,,"San Juan River, 1.3 miles downstream of the Four Corners bridge or where US HWY 160 crosses the river in Colorado.",,.3 meters,2014,06,24,"Collector(s): W. H. Brandenburg, Rachel E. Grey",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Rachel E. Grey",2019-05-27 05:54:15.0
MSB,Fish specimens,MSB:Fish:94849,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.16648345,-109.1527131,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.5 miles upstream from Aneth.",,.15 meters,2013,06,11,"Collector(s): Michael A. Farrington, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: Michael A. Farrington, Judith M. Barkstedt",2019-05-27 05:36:47.0
MSB,Fish specimens,MSB:Fish:53744,3,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,36.959041,-108.999987,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 2.2 miles upstream of the Mancos River confluence.",,.02 meters-.57 meters,2002,05,16,"Collector(s): W. H. Brandenburg, John P. Larson",not recorded,,PreservedSpecimen,"MSB San Juan River 2002 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, John P. Larson",2019-05-27 03:30:31.0
MSB,Fish specimens,MSB:Fish:97430,9,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.31486,-110.147973,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 14.8 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,1 meter,2014,04,24,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald; Monitoring Site; We collected lots of larvae and a pikeminnow near the terminal end of the backwater.",2019-05-27 05:59:24.0
MSB,Fish specimens,MSB:Fish:95199,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.167046,-109.829561,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 1.8 miles upstream of Mexican Hat raft pull out area.",,.5 meters,2013,06,10,"Collector(s): W. H. Brandenburg, Jennifer Hester",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-P10; Storage: 95% EtOH, 81-P10; 1759, 1760; Photograph number: 1759, 1760",2019-05-27 07:03:33.0
MSB,Fish specimens,MSB:Fish:53876,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1808858,-109.8347356,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.2 miles upstream of Mexican Hat raft pull out area.",,.01 meters-.44 meters,2002,05,30,"Collector(s): Michael A. Farrington, John P. Larson",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-Z5; Storage: 70% EtOH, 81-Z5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:20:52.0
MSB,Fish specimens,MSB:Fish:95408,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.21420542,-109.1917017,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.1 miles upstream from Aneth, at the McElmo Creek confluence.",,.26 meters,2013,07,18,"Collector(s): W. H. Brandenburg, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-P10; Storage: 95% EtOH, 81-P10; 1346, 1347; McElmo Creek; Photograph number: 1346, 1347",2019-05-27 05:39:04.0
MSB,Fish specimens,MSB:Fish:88275,5,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.19787339,-109.7207902,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.0 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.01 meters-.19 meters,2012,05,15,"Collector(s): W. H. Brandenburg, Stephen A. Zipper",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-I10; Storage: 95% EtOH, 81-I10; 1164, 1165; Photograph number: 1164, 1165",2019-05-27 07:32:00.0
MSB,Fish specimens,MSB:Fish:95132,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.27037494,-109.3827562,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 10.6 miles downstream from Aneth.",,.27 meters,2013,05,23,"Collector(s): W. H. Brandenburg, Steven P. Platania",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: W. Howard Brandenburg, Steven P. Platania",2019-05-27 07:20:47.0
